Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Kertu,5/31/2018 12:42,0:06:06,,"13 Reasons Why: Season 2: Smile, Bitches (Episode 10)",,Apple iPhone 7 Plus (GSM),0:51:24,0:51:24,UY (Uruguay)
Kertu,5/31/2018 2:10,0:24:46,,"13 Reasons Why: Season 2: Smile, Bitches (Episode 10)",,Apple iPhone 7 Plus (GSM),0:45:18,Not latest view,UY (Uruguay)
Kertu,5/29/2018 23:54,0:00:19,,"13 Reasons Why: Season 2: Smile, Bitches (Episode 10)",,Apple iPhone 7 Plus (GSM),0:20:41,Not latest view,UY (Uruguay)
Kertu,5/29/2018 14:33,0:20:22,,"13 Reasons Why: Season 2: Smile, Bitches (Episode 10)",,Apple iPhone 7 Plus (GSM),0:20:22,Not latest view,UY (Uruguay)
Kertu,5/29/2018 13:14,0:13:45,,13 Reasons Why: Season 2: The Missing Page (Episode 9),,Apple iPhone 7 Plus (GSM),0:53:44,0:53:44,UY (Uruguay)
Kertu,5/29/2018 2:55,0:15:05,,13 Reasons Why: Season 2: The Missing Page (Episode 9),,Apple iPhone 7 Plus (GSM),0:39:58,Not latest view,UY (Uruguay)
Kertu,5/29/2018 1:28,0:20:04,,13 Reasons Why: Season 2: The Missing Page (Episode 9),,Apple iPhone 7 Plus (GSM),0:24:53,Not latest view,UY (Uruguay)
Kertu,5/29/2018 0:37,0:04:47,,13 Reasons Why: Season 2: The Missing Page (Episode 9),,Apple iPhone 7 Plus (GSM),0:04:47,Not latest view,UY (Uruguay)
Kertu,5/28/2018 23:53,0:27:20,,13 Reasons Why: Season 2: The Little Girl (Episode 8),,Apple iPhone 7 Plus (GSM),0:57:19,0:57:19,UY (Uruguay)
Kertu,5/28/2018 23:22,0:01:12,,13 Reasons Why: Season 2: The Little Girl (Episode 8),,Apple iPhone 7 Plus (GSM),0:26:33,Not latest view,UY (Uruguay)
Kertu,5/28/2018 22:14,0:10:24,,13 Reasons Why: Season 2: The Little Girl (Episode 8),,Apple iPhone 7 Plus (GSM),0:25:20,Not latest view,UY (Uruguay)
Kertu,5/28/2018 15:55,0:06:23,,13 Reasons Why: Season 2: The Little Girl (Episode 8),,Apple iPhone 7 Plus (GSM),0:15:06,Not latest view,UY (Uruguay)
Kertu,5/28/2018 2:33,0:08:43,,13 Reasons Why: Season 2: The Little Girl (Episode 8),,Apple iPhone 7 Plus (GSM),0:08:43,Not latest view,UY (Uruguay)
Kertu,5/27/2018 1:09,0:24:02,,13 Reasons Why: Season 2: The Third Polaroid (Episode 7),,Apple iPhone 7 Plus (GSM),0:52:40,0:52:40,UY (Uruguay)
Kertu,5/26/2018 2:49,0:28:48,,13 Reasons Why: Season 2: The Third Polaroid (Episode 7),,Apple iPhone 7 Plus (GSM),0:28:48,Not latest view,UY (Uruguay)
Kertu,5/24/2018 21:49,0:17:27,,13 Reasons Why: Season 2: The Smile at the End of the Dock (Episode 6),,Apple iPhone 7 Plus (GSM),0:54:13,Not latest view,UY (Uruguay)
Kertu,5/24/2018 20:57,0:02:21,,13 Reasons Why: Season 2: The Smile at the End of the Dock (Episode 6),,Apple iPhone 7 Plus (GSM),0:36:46,Not latest view,UY (Uruguay)
Kertu,5/24/2018 20:43,0:09:12,,13 Reasons Why: Season 2: The Smile at the End of the Dock (Episode 6),,Apple iPhone 7 Plus (GSM),0:34:25,Not latest view,UY (Uruguay)
Kertu,5/24/2018 19:49,0:08:05,,13 Reasons Why: Season 2: The Smile at the End of the Dock (Episode 6),,Apple iPhone 7 Plus (GSM),0:25:12,Not latest view,UY (Uruguay)
Kertu,5/24/2018 15:45,0:15:43,,13 Reasons Why: Season 2: The Smile at the End of the Dock (Episode 6),,Apple iPhone 7 Plus (GSM),0:17:05,Not latest view,UY (Uruguay)
Kertu,5/24/2018 15:09,0:01:18,,13 Reasons Why: Season 2: The Smile at the End of the Dock (Episode 6),,Apple iPhone 7 Plus (GSM),0:01:21,Not latest view,UY (Uruguay)
Kertu,5/24/2018 15:06,0:03:03,,13 Reasons Why: Season 2: The Chalk Machine (Episode 5),,Apple iPhone 7 Plus (GSM),0:53:40,0:53:40,UY (Uruguay)
Kertu,5/24/2018 12:54,0:50:33,,13 Reasons Why: Season 2: The Chalk Machine (Episode 5),,Apple iPhone 7 Plus (GSM),0:50:35,Not latest view,UY (Uruguay)
Kertu,5/24/2018 1:59,0:23:56,,13 Reasons Why: Season 2: The Second Polaroid (Episode 4),,Safari MAC (Cadmium),0:53:38,0:53:38,UY (Uruguay)
Kertu,5/23/2018 23:34,0:30:06,,13 Reasons Why: Season 2: The Second Polaroid (Episode 4),,Safari MAC (Cadmium),0:30:10,Not latest view,UY (Uruguay)
Kertu,5/23/2018 23:12,0:13:59,Autoplayed: user action: User_Interaction; ,13 Reasons Why: Season 2: The Drunk Slut (Episode 3),,Safari MAC (Cadmium),0:53:33,0:53:33,UY (Uruguay)
Kertu,5/23/2018 15:56,0:07:07,,13 Reasons Why: Season 2: The Drunk Slut (Episode 3),,Safari MAC (Cadmium),0:39:37,Not latest view,UY (Uruguay)
Kertu,5/23/2018 13:59,0:32:30,Autoplayed: user action: User_Interaction; ,13 Reasons Why: Season 2: The Drunk Slut (Episode 3),,Safari MAC (Cadmium),0:32:30,Not latest view,UY (Uruguay)
Kertu,5/23/2018 13:20,0:27:49,,13 Reasons Why: Season 2: Two Girls Kissing (Episode 2),,Apple iPhone 7 Plus (GSM),0:56:15,0:56:15,UY (Uruguay)
Kertu,5/22/2018 16:27,0:26:20,Autoplayed: user action: User_Interaction; ,13 Reasons Why: Season 2: Two Girls Kissing (Episode 2),,Safari MAC (Cadmium),0:29:25,Not latest view,UY (Uruguay)
Kertu,5/22/2018 16:27,0:00:18,Autoplayed: user action: User_Interaction; ,"13 Reasons Why: Season 1: Tape 1, Side A (Episode 1)",,Safari MAC (Cadmium),0:00:18,0:00:18,UY (Uruguay)
Kertu,5/10/2018 14:41,0:19:45,Autoplayed: user action: User_Interaction; ,Friends: Season 1: The One with the East German Laundry Detergent (Episode 5),,Safari MAC (Cadmium),0:19:45,Not latest view,UY (Uruguay)
Kertu,5/10/2018 14:36,0:04:51,Autoplayed: user action: User_Interaction; ,Friends: Season 1: The One with George Stephanopoulos (Episode 4),,Safari MAC (Cadmium),0:22:41,Not latest view,UY (Uruguay)
Kertu,5/8/2018 14:21,0:01:24,,Friends: Season 1: The One with George Stephanopoulos (Episode 4),,Apple iPhone 7 Plus (GSM),0:17:52,Not latest view,UY (Uruguay)
Kertu,5/5/2018 21:25,0:16:23,,Friends: Season 1: The One with George Stephanopoulos (Episode 4),,Apple iPhone 7 Plus (GSM),0:16:26,Not latest view,UY (Uruguay)
Kertu,5/1/2018 20:45,0:05:24,,Friends: Season 1: The One with the Thumb (Episode 3),,Apple iPhone 7 Plus (GSM),0:22:43,Not latest view,UY (Uruguay)
Kertu,5/1/2018 20:11,0:05:50,,Friends: Season 1: The One with the Thumb (Episode 3),,Apple iPhone 7 Plus (GSM),0:17:19,Not latest view,UY (Uruguay)
Kertu,5/1/2018 16:43,0:11:25,,Friends: Season 1: The One with the Thumb (Episode 3),,Apple iPhone 7 Plus (GSM),0:11:27,Not latest view,UY (Uruguay)
Kertu,5/1/2018 16:43,0:00:04,,Friends: Season 1: The One with the Sonogram at the End (Episode 2),,Apple iPhone 7 Plus (GSM),0:00:06,Not latest view,UY (Uruguay)
Kertu,5/1/2018 3:48,0:12:00,,Friends: Season 1: The One with the Sonogram at the End (Episode 2),,Apple iPhone 7 Plus (GSM),0:22:43,Not latest view,UY (Uruguay)
Kertu,5/1/2018 0:55,0:10:40,,Friends: Season 1: The One with the Sonogram at the End (Episode 2),,Apple iPhone 7 Plus (GSM),0:10:42,Not latest view,UY (Uruguay)
Kertu,5/1/2018 0:31,0:22:49,,Friends: Season 1: The One Where Monica Gets a Roommate (Pilot) (Episode 1),,Apple iPhone 7 Plus (GSM),0:22:42,Not latest view,UY (Uruguay)
Kertu,4/30/2018 21:04,0:14:04,,Money Heist: Part 2: Episode 4,,Apple iPhone 7 Plus (GSM),0:14:05,0:14:05,UY (Uruguay)
Kertu,4/26/2018 17:45,0:11:37,,Teen Wolf: Season 6: Riders on the Storm (Episode 10),,Apple iPhone 7 Plus (GSM),0:41:21,Not latest view,UY (Uruguay)
Kertu,4/26/2018 15:49,0:05:13,,Teen Wolf: Season 6: Riders on the Storm (Episode 10),,Apple iPhone 7 Plus (GSM),0:29:42,Not latest view,UY (Uruguay)
Kertu,4/25/2018 21:50,0:24:24,,Teen Wolf: Season 6: Riders on the Storm (Episode 10),,Apple iPhone 7 Plus (GSM),0:26:01,Not latest view,UY (Uruguay)
Kertu,4/25/2018 21:49,0:00:03,,Teen Wolf: Season 6: Memory Found (Episode 9),,Apple iPhone 7 Plus (GSM),0:00:03,Not latest view,UY (Uruguay)
Kertu,4/25/2018 21:46,0:01:16,,Teen Wolf: Season 6: Riders on the Storm (Episode 10),,Apple iPhone 7 Plus (GSM),0:01:42,Not latest view,UY (Uruguay)
Kertu,4/25/2018 21:21,0:25:05,,Teen Wolf: Season 6: Memory Found (Episode 9),,Apple iPhone 7 Plus (GSM),0:40:59,Not latest view,UY (Uruguay)
Kertu,4/25/2018 21:05,0:09:35,,Teen Wolf: Season 6: Memory Found (Episode 9),,Apple iPhone 7 Plus (GSM),0:15:49,Not latest view,UY (Uruguay)
Kertu,4/25/2018 21:04,0:00:08,,Teen Wolf: Season 6: Blitzkrieg (Episode 8),,Apple iPhone 7 Plus (GSM),0:41:20,Not latest view,UY (Uruguay)
Kertu,4/25/2018 15:58,0:06:04,,Teen Wolf: Season 6: Memory Found (Episode 9),,Apple iPhone 7 Plus (GSM),0:06:04,Not latest view,UY (Uruguay)
Kertu,4/25/2018 15:43,0:14:00,,Teen Wolf: Season 6: Blitzkrieg (Episode 8),,Apple iPhone 7 Plus (GSM),0:41:12,Not latest view,UY (Uruguay)
Kertu,4/25/2018 12:14,0:27:05,,Teen Wolf: Season 6: Blitzkrieg (Episode 8),,Apple iPhone 7 Plus (GSM),0:27:09,Not latest view,UY (Uruguay)
Kertu,4/25/2018 0:50,0:40:57,,Teen Wolf: Season 6: Heartless (Episode 7),,Apple iPhone 7 Plus (GSM),0:40:49,Not latest view,UY (Uruguay)
Kertu,4/24/2018 22:00,0:41:02,,Teen Wolf: Season 6: Ghosted (Episode 6),,Apple iPhone 7 Plus (GSM),0:41:08,Not latest view,UY (Uruguay)
Kertu,4/24/2018 21:41,0:11:56,,Teen Wolf: Season 6: Radio Silence (Episode 5),,Apple iPhone 7 Plus (GSM),0:40:49,Not latest view,UY (Uruguay)
Kertu,4/24/2018 14:17,0:28:57,,Teen Wolf: Season 6: Radio Silence (Episode 5),,Apple iPhone 7 Plus (GSM),0:28:51,Not latest view,UY (Uruguay)
Kertu,4/24/2018 13:33,0:15:36,,Teen Wolf: Season 6: Relics (Episode 4),,Apple iPhone 7 Plus (GSM),0:40:28,Not latest view,UY (Uruguay)
Kertu,4/24/2018 12:42,0:25:19,,Teen Wolf: Season 6: Relics (Episode 4),,Apple iPhone 7 Plus (GSM),0:25:21,Not latest view,UY (Uruguay)
Kertu,4/23/2018 18:47,0:15:10,,Teen Wolf: Season 6: Sundowning (Episode 3),,Apple iPhone 7 Plus (GSM),0:41:18,Not latest view,UY (Uruguay)
Kertu,4/23/2018 15:27,0:26:03,,Teen Wolf: Season 6: Sundowning (Episode 3),,Apple iPhone 7 Plus (GSM),0:26:06,Not latest view,UY (Uruguay)
Kertu,4/23/2018 15:26,0:00:32,,Teen Wolf: Season 6: Superposition (Episode 2),,Apple iPhone 7 Plus (GSM),0:00:35,Not latest view,UY (Uruguay)
Kertu,4/23/2018 2:18,0:17:17,,Teen Wolf: Season 6: Superposition (Episode 2),,Apple iPhone 7 Plus (GSM),0:41:11,Not latest view,UY (Uruguay)
Kertu,4/23/2018 2:04,0:04:23,,Teen Wolf: Season 6: Superposition (Episode 2),,Apple iPhone 7 Plus (GSM),0:23:51,Not latest view,UY (Uruguay)
Kertu,4/23/2018 1:39,0:19:00,,Teen Wolf: Season 6: Superposition (Episode 2),,Apple iPhone 7 Plus (GSM),0:19:23,Not latest view,UY (Uruguay)
Kertu,4/23/2018 1:38,0:00:58,,Teen Wolf: Season 6: Memory Lost (Episode 1),,Apple iPhone 7 Plus (GSM),0:41:20,Not latest view,UY (Uruguay)
Kertu,4/23/2018 1:37,0:00:04,,Teen Wolf: Season 6: Superposition (Episode 2),,Apple iPhone 7 Plus (GSM),0:00:05,Not latest view,UY (Uruguay)
Kertu,4/22/2018 21:50,0:40:19,,Teen Wolf: Season 6: Memory Lost (Episode 1),,Apple iPhone 7 Plus (GSM),0:40:22,Not latest view,UY (Uruguay)
Kertu,4/22/2018 19:54,0:17:14,,Teen Wolf: Season 5: Apotheosis (Episode 20),,Apple iPhone 7 Plus (GSM),0:42:04,Not latest view,UY (Uruguay)
Kertu,4/22/2018 16:05,0:00:23,,Teen Wolf: Season 5: Apotheosis (Episode 20),,Apple iPhone 7 Plus (GSM),0:25:09,Not latest view,UY (Uruguay)
Kertu,4/22/2018 14:17,0:24:18,,Teen Wolf: Season 5: Apotheosis (Episode 20),,Apple iPhone 7 Plus (GSM),0:24:44,Not latest view,UY (Uruguay)
Kertu,4/22/2018 14:08,0:07:26,,Teen Wolf: Season 5: The Beast of Beacon Hills (Episode 19),,Apple iPhone 7 Plus (GSM),0:41:32,Not latest view,UY (Uruguay)
Kertu,4/22/2018 3:28,0:33:37,,Teen Wolf: Season 5: The Beast of Beacon Hills (Episode 19),,Safari MAC (Cadmium),0:34:05,Not latest view,UY (Uruguay)
Kertu,4/22/2018 3:09,0:19:09,,Teen Wolf: Season 5: Maid of Gevaudan (Episode 18),,Safari MAC (Cadmium),0:41:30,Not latest view,UY (Uruguay)
Kertu,4/21/2018 22:39,0:22:38,,Teen Wolf: Season 5: Maid of Gevaudan (Episode 18),,Apple iPhone 7 Plus (GSM),0:23:02,Not latest view,UY (Uruguay)
Kertu,4/21/2018 22:05,0:18:06,,Teen Wolf: Season 5: A Credible Threat (Episode 17),,Apple iPhone 7 Plus (GSM),0:41:20,Not latest view,UY (Uruguay)
Kertu,4/21/2018 1:59,0:04:47,,Teen Wolf: Season 5: A Credible Threat (Episode 17),,Apple iPhone 7 Plus (GSM),0:23:23,Not latest view,UY (Uruguay)
Kertu,4/21/2018 1:06,0:10:46,,Teen Wolf: Season 5: A Credible Threat (Episode 17),,Apple iPhone 7 Plus (GSM),0:18:34,Not latest view,UY (Uruguay)
Kertu,4/20/2018 20:43,0:04:22,,Teen Wolf: Season 5: A Credible Threat (Episode 17),,Apple iPhone 7 Plus (GSM),0:07:46,Not latest view,UY (Uruguay)
Kertu,4/20/2018 14:19,0:03:20,,Teen Wolf: Season 5: A Credible Threat (Episode 17),,Apple iPhone 7 Plus (GSM),0:03:22,Not latest view,UY (Uruguay)
Kertu,4/20/2018 13:50,0:21:53,,Teen Wolf: Season 5: Lie Ability (Episode 16),,Apple iPhone 7 Plus (GSM),0:41:17,Not latest view,UY (Uruguay)
Kertu,4/19/2018 22:49,0:14:51,,Teen Wolf: Season 5: Lie Ability (Episode 16),,Apple iPhone 7 Plus (GSM),0:19:22,Not latest view,UY (Uruguay)
Kertu,4/19/2018 15:10,0:04:54,,Teen Wolf: Season 5: Lie Ability (Episode 16),,Safari MAC (Cadmium),0:05:50,Not latest view,UY (Uruguay)
Kertu,4/19/2018 14:54,0:14:09,Autoplayed: user action: User_Interaction; ,Teen Wolf: Season 5: Amplification (Episode 15),,Safari MAC (Cadmium),0:40:24,Not latest view,UY (Uruguay)
Kertu,4/19/2018 2:20,0:01:59,,Teen Wolf: Season 5: Amplification (Episode 15),,Apple iPhone 7 Plus (GSM),0:26:00,Not latest view,UY (Uruguay)
Kertu,4/19/2018 2:01,0:00:26,,Teen Wolf: Season 5: Amplification (Episode 15),,Apple iPhone 7 Plus (GSM),0:23:59,Not latest view,UY (Uruguay)
Kertu,4/19/2018 0:10,0:14:30,,Teen Wolf: Season 5: Amplification (Episode 15),,Apple iPhone 7 Plus (GSM),0:23:32,Not latest view,UY (Uruguay)
Kertu,4/18/2018 23:55,0:08:56,,Teen Wolf: Season 5: Amplification (Episode 15),,Apple iPhone 7 Plus (GSM),0:09:00,Not latest view,UY (Uruguay)
Kertu,4/18/2018 22:44,0:00:07,,Teen Wolf: Season 5: Amplification (Episode 15),,Apple iPhone 7 Plus (GSM),0:00:08,Not latest view,UY (Uruguay)
Kertu,4/18/2018 22:10,0:06:48,,Teen Wolf: Season 5: The Sword and the Spirit (Episode 14),,Apple iPhone 7 Plus (GSM),0:41:16,Not latest view,UY (Uruguay)
Kertu,4/18/2018 21:20,0:04:45,,Teen Wolf: Season 5: The Sword and the Spirit (Episode 14),,Apple iPhone 7 Plus (GSM),0:34:27,Not latest view,UY (Uruguay)
Kertu,4/18/2018 14:46,0:20:01,,Teen Wolf: Season 5: The Sword and the Spirit (Episode 14),,Apple iPhone 7 Plus (GSM),0:29:40,Not latest view,UY (Uruguay)
Kertu,4/17/2018 22:52,0:09:27,,Teen Wolf: Season 5: The Sword and the Spirit (Episode 14),,Apple iPhone 7 Plus (GSM),0:09:48,Not latest view,UY (Uruguay)
Kertu,4/17/2018 22:49,0:02:14,,Teen Wolf: Season 5: Codominance (Episode 13),,Apple iPhone 7 Plus (GSM),0:41:15,Not latest view,UY (Uruguay)
Kertu,4/17/2018 17:09,0:05:57,Autoplayed: user action: User_Interaction; ,Teen Wolf: Season 5: Codominance (Episode 13),,Safari MAC (Cadmium),0:38:59,Not latest view,UY (Uruguay)
Kertu,4/17/2018 15:42,0:32:32,,Teen Wolf: Season 5: Codominance (Episode 13),,Safari MAC (Cadmium),0:33:05,Not latest view,UY (Uruguay)
Kertu,4/17/2018 14:44,0:40:42,Autoplayed: user action: User_Interaction; ,Teen Wolf: Season 5: Damnatio Memoriae (Episode 12),,Safari MAC (Cadmium),0:41:23,Not latest view,UY (Uruguay)
Kertu,4/17/2018 14:43,0:00:24,Autoplayed: user action: User_Interaction; ,Teen Wolf: Season 5: The Last Chimera (Episode 11),,Safari MAC (Cadmium),0:00:24,Not latest view,UY (Uruguay)
Kertu,4/17/2018 0:38,0:38:54,,Teen Wolf: Season 5: The Last Chimera (Episode 11),,Safari MAC (Cadmium),0:41:18,Not latest view,UY (Uruguay)
Kertu,4/17/2018 0:01,0:02:25,Autoplayed: user action: User_Interaction; ,Teen Wolf: Season 5: The Last Chimera (Episode 11),,Safari MAC (Cadmium),0:02:25,Not latest view,UY (Uruguay)
Kertu,4/17/2018 0:00,0:00:35,Autoplayed: user action: User_Interaction; ,Teen Wolf: Season 5: Status Asthmaticus (Episode 10),,Safari MAC (Cadmium),0:00:35,Not latest view,UY (Uruguay)
Kertu,4/16/2018 22:52,0:35:51,Autoplayed: user action: User_Interaction; ,Teen Wolf: Season 5: Status Asthmaticus (Episode 10),,Safari MAC (Cadmium),0:41:23,Not latest view,UY (Uruguay)
Kertu,4/16/2018 15:57,0:05:33,Autoplayed: user action: User_Interaction; ,Teen Wolf: Season 5: Status Asthmaticus (Episode 10),,Safari MAC (Cadmium),0:05:57,Not latest view,UY (Uruguay)
Kertu,4/16/2018 15:47,0:10:38,Autoplayed: user action: User_Interaction; ,Teen Wolf: Season 5: Lies of Omission (Episode 9),,Safari MAC (Cadmium),0:41:20,Not latest view,UY (Uruguay)
Kertu,4/16/2018 14:46,0:13:18,,Teen Wolf: Season 5: Lies of Omission (Episode 9),,Safari MAC (Cadmium),0:30:43,Not latest view,UY (Uruguay)
Kertu,4/15/2018 23:28,0:43:26,Autoplayed: user action: User_Interaction; ,Money Heist: Part 2: Episode 3,,Safari MAC (Cadmium),0:43:10,0:43:10,UY (Uruguay)
Kertu,4/15/2018 22:17,0:41:33,Autoplayed: user action: User_Interaction; ,Money Heist: Part 2: Episode 2,,Safari MAC (Cadmium),0:41:34,0:41:34,UY (Uruguay)
Kertu,4/14/2018 15:53,0:12:50,,Teen Wolf: Season 5: Lies of Omission (Episode 9),,Apple iPhone 7 Plus (GSM),0:17:27,Not latest view,UY (Uruguay)
Kertu,4/14/2018 14:54,0:04:33,,Teen Wolf: Season 5: Lies of Omission (Episode 9),,Apple iPhone 7 Plus (GSM),0:04:35,Not latest view,UY (Uruguay)
Kertu,4/14/2018 14:54,0:00:01,,Teen Wolf: Season 5: Ouroboros (Episode 8),,Apple iPhone 7 Plus (GSM),0:41:18,Not latest view,UY (Uruguay)
Kertu,4/14/2018 2:47,0:15:36,,Teen Wolf: Season 5: Ouroboros (Episode 8),,Apple iPhone 7 Plus (GSM),0:41:17,Not latest view,UY (Uruguay)
Kertu,4/13/2018 22:02,0:25:36,,Teen Wolf: Season 5: Ouroboros (Episode 8),,Apple iPhone 7 Plus (GSM),0:25:39,Not latest view,UY (Uruguay)
Kertu,4/13/2018 21:52,0:10:00,,Teen Wolf: Season 5: Strange Frequencies (Episode 7),,Apple iPhone 7 Plus (GSM),0:41:19,Not latest view,UY (Uruguay)
Kertu,4/13/2018 15:57,0:06:46,,Teen Wolf: Season 5: Strange Frequencies (Episode 7),,Apple iPhone 7 Plus (GSM),0:31:16,Not latest view,UY (Uruguay)
Kertu,4/13/2018 14:45,0:10:28,,Teen Wolf: Season 5: Strange Frequencies (Episode 7),,Apple iPhone 7 Plus (GSM),0:24:29,Not latest view,UY (Uruguay)
Kertu,4/13/2018 13:08,0:13:34,,Teen Wolf: Season 5: Strange Frequencies (Episode 7),,Apple iPhone 7 Plus (GSM),0:13:59,Not latest view,UY (Uruguay)
Kertu,4/13/2018 12:39,0:28:13,,Teen Wolf: Season 5: Required Reading (Episode 6),,Apple iPhone 7 Plus (GSM),0:41:24,Not latest view,UY (Uruguay)
Kertu,4/12/2018 23:41,0:13:04,,Teen Wolf: Season 5: Required Reading (Episode 6),,Apple iPhone 7 Plus (GSM),0:13:05,Not latest view,UY (Uruguay)
Kertu,4/12/2018 14:58,0:11:25,,Teen Wolf: Season 5: A Novel Approach (Episode 5),,Apple iPhone 7 Plus (GSM),0:41:15,Not latest view,UY (Uruguay)
Kertu,4/11/2018 15:51,0:10:24,,Teen Wolf: Season 5: A Novel Approach (Episode 5),,Apple iPhone 7 Plus (GSM),0:29:49,Not latest view,UY (Uruguay)
Kertu,4/11/2018 14:51,0:00:41,,Teen Wolf: Season 5: A Novel Approach (Episode 5),,Apple iPhone 7 Plus (GSM),0:19:22,Not latest view,UY (Uruguay)
Kertu,4/11/2018 12:06,0:18:33,,Teen Wolf: Season 5: A Novel Approach (Episode 5),,Apple iPhone 7 Plus (GSM),0:18:37,Not latest view,UY (Uruguay)
Kertu,4/10/2018 12:42,0:35:45,Autoplayed: user action: User_Interaction; ,Teen Wolf: Season 5: Condition Terminal (Episode 4),,Safari MAC (Cadmium),0:41:26,Not latest view,UY (Uruguay)
Kertu,4/9/2018 16:00,0:05:23,Autoplayed: user action: None; ,Teen Wolf: Season 5: Condition Terminal (Episode 4),,Safari MAC (Cadmium),0:05:43,Not latest view,UY (Uruguay)
Kertu,4/9/2018 14:54,0:41:06,,Teen Wolf: Season 5: Dreamcatchers (Episode 3),,Safari MAC (Cadmium),0:41:34,Not latest view,UY (Uruguay)
Kertu,4/9/2018 14:01,0:41:21,Autoplayed: user action: User_Interaction; ,Teen Wolf: Season 5: Parasomnia (Episode 2),,Safari MAC (Cadmium),0:41:21,Not latest view,UY (Uruguay)
Kertu,4/9/2018 12:41,0:41:59,Autoplayed: user action: User_Interaction; ,Money Heist: Part 2: Episode 1,,Safari MAC (Cadmium),0:42:22,0:42:22,UY (Uruguay)
Kertu,4/9/2018 12:41,0:00:15,Autoplayed: user action: User_Interaction; ,Money Heist: Part 1: Episode 13,,Safari MAC (Cadmium),0:00:19,0:00:19,UY (Uruguay)
Kertu,4/9/2018 12:17,0:18:34,,Teen Wolf: Season 5: Creatures of the Night (Episode 1),,Apple iPhone 7 Plus (GSM),0:41:33,Not latest view,UY (Uruguay)
Kertu,4/9/2018 2:01,0:22:56,,Teen Wolf: Season 5: Creatures of the Night (Episode 1),,Apple iPhone 7 Plus (GSM),0:22:58,Not latest view,UY (Uruguay)
Kertu,4/9/2018 0:51,0:24:45,,Teen Wolf: Season 4: Smoke and Mirrors (Episode 12),,Apple iPhone 7 Plus (GSM),0:52:13,Not latest view,UY (Uruguay)
Kertu,4/8/2018 21:58,0:18:31,,Teen Wolf: Season 4: Smoke and Mirrors (Episode 12),,Apple iPhone 7 Plus (GSM),0:27:28,Not latest view,UY (Uruguay)
Kertu,4/8/2018 16:11,0:07:57,,Teen Wolf: Season 4: Smoke and Mirrors (Episode 12),,Apple iPhone 7 Plus (GSM),0:08:51,Not latest view,UY (Uruguay)
Kertu,4/8/2018 15:17,0:23:41,,Teen Wolf: Season 4: A Promise to the Dead (Episode 11),,Apple iPhone 7 Plus (GSM),0:41:44,Not latest view,UY (Uruguay)
Kertu,4/8/2018 3:35,0:15:31,,Teen Wolf: Season 4: A Promise to the Dead (Episode 11),,Apple iPhone 7 Plus (GSM),0:18:00,Not latest view,UY (Uruguay)
Kertu,4/7/2018 23:05,0:02:23,,Teen Wolf: Season 4: A Promise to the Dead (Episode 11),,Apple iPhone 7 Plus (GSM),0:02:26,Not latest view,UY (Uruguay)
Kertu,4/7/2018 19:35,0:41:09,,Teen Wolf: Season 4: Monstrous (Episode 10),,Safari MAC (Cadmium),0:41:29,Not latest view,UY (Uruguay)
Kertu,4/7/2018 19:28,0:06:58,,Teen Wolf: Season 4: Perishable (Episode 9),,Safari MAC (Cadmium),0:41:25,Not latest view,UY (Uruguay)
Kertu,4/7/2018 19:27,0:00:43,Autoplayed: user action: User_Interaction; ,Teen Wolf: Season 4: The Benefactor (Episode 4),,Safari MAC (Cadmium),0:00:43,Not latest view,UY (Uruguay)
Kertu,4/7/2018 14:08,0:34:00,,Teen Wolf: Season 4: Perishable (Episode 9),,Apple iPhone 7 Plus (GSM),0:34:36,Not latest view,UY (Uruguay)
Kertu,4/7/2018 13:48,0:08:41,,Teen Wolf: Season 4: Time of Death (Episode 8),,Apple iPhone 7 Plus (GSM),0:41:22,Not latest view,UY (Uruguay)
Kertu,4/7/2018 3:49,0:07:17,,Teen Wolf: Season 4: Time of Death (Episode 8),,Apple iPhone 7 Plus (GSM),0:32:39,Not latest view,UY (Uruguay)
Kertu,4/7/2018 2:17,0:25:15,,Teen Wolf: Season 4: Time of Death (Episode 8),,Apple iPhone 7 Plus (GSM),0:25:20,Not latest view,UY (Uruguay)
Kertu,4/7/2018 1:46,0:29:27,,Teen Wolf: Season 4: Weaponized (Episode 7),,Apple iPhone 7 Plus (GSM),0:42:10,Not latest view,UY (Uruguay)
